Time(ms),Resistance(mOhm)
253.75375375375376,2.4854068239081712
254.05405405405406,2.460568402601074
254.35435435435437,2.604522163042221
254.65465465465465,2.4845702430449137
254.95495495495496,2.3587429599064826
255.25525525525526,2.9130315251229284
255.55555555555557,2.9581867763097107
255.85585585585585,2.9802957447266385
256.15615615615616,3.0001557747577237
256.45645645645646,2.8640770268085785
256.7567567567568,2.9463303592258603
257.0570570570571,3.03662938618436
257.3573573573574,2.940281806524948
257.65765765765764,2.8889810204571393
257.95795795795794,2.8558140996579455
258.25825825825825,2.8942939917046613
258.55855855855856,2.9068331362796966
258.85885885885887,2.8235437778313885
259.1591591591592,2.7914644962227584
259.4594594594595,2.8644543037680843
259.7597597597598,2.724395191450363
260.06006006006004,2.8058219876244292
260.36036036036035,2.6733539047949124
260.66066066066065,2.6605749561629595
260.96096096096096,2.7133464104811784
261.26126126126127,2.5728686051805245
261.5615615615616,2.5180754043590836
261.8618618618619,2.4972119993406854
262.1621621621622,2.4052579063637016
262.46246246246244,2.4517002470470173
262.76276276276275,2.4613985975459065
263.06306306306305,2.3964082614328026
263.36336336336336,2.3753412508449245
263.66366366366367,2.257774477013862
263.963963963964,2.186829037299014
264.2642642642643,2.3519085038300256
264.5645645645646,2.385277221886867
264.86486486486484,2.45229441560971
265.16516516516515,2.3830356393499588
265.46546546546546,2.375852876276747
265.76576576576576,2.4295571317195397
266.06606606606607,2.369993836390586
266.3663663663664,2.458880758534384
266.6666666666667,2.3881616056652377
266.966966966967,2.4283021054529113
267.26726726726724,2.4720728501595444
267.56756756756755,2.4066257856281554
267.86786786786786,2.426689397755222
268.16816816816817,2.440949153065941
268.4684684684685,2.3842785451831245
268.7687687687688,2.3673560343272317
269.0690690690691,2.4102930815121075
269.3693693693694,2.403118675124631
269.6696696696697,2.360542940702747
269.96996996996995,2.3622762459882756
270.27027027027026,2.3906436625706453
270.57057057057057,2.4220766816527326
270.8708708708709,2.427802165754395
271.1711711711712,2.407696571521766
271.4714714714715,2.5065092289558577
271.7717717717718,2.2764450958490645
272.0720720720721,2.4498002456545063
272.37237237237235,2.4977495084583325
272.67267267267266,2.3979537808712355
272.97297297297297,2.374001816234263
273.2732732732733,2.354256316334462
273.5735735735736,2.4836129513613616
273.8738738738739,2.3952411373367215
274.1741741741742,2.4296488026466734
274.4744744744745,2.3876288675898802
274.77477477477476,2.4018399913937776
275.07507507507506,2.3657153323769147
275.37537537537537,2.3375609066325227
275.6756756756757,2.4748203517836376
275.975975975976,2.402574542924635
276.2762762762763,2.418326120741052
276.5765765765766,2.4013724957537597
276.8768768768769,2.41189520106323
277.17717717717716,2.377942675417588
277.47747747747746,2.4028580850077903
277.77777777777777,2.425999575507525
278.0780780780781,2.335249989866947
278.3783783783784,2.4096920370956676
278.6786786786787,2.4363045653360715
278.978978978979,2.5405146141610606
279.2792792792793,2.4511295318065476
279.57957957957956,2.4386992740599056
279.87987987987987,2.446154423507329
280.1801801801802,2.383136463977048
280.4804804804805,2.3401848981916276
280.7807807807808,2.341249584589145
281.0810810810811,2.4345211056307594
281.3813813813814,2.377224856340017
281.6816816816817,2.36462854098627
281.98198198198196,2.3604880811984326
282.28228228228227,2.428814430485068
282.5825825825826,2.352227061260559
282.8828828828829,2.3937458536575202
283.1831831831832,2.481825141357673
283.4834834834835,2.286061099118705
283.7837837837838,2.361243501902157
284.0840840840841,2.466915381069663
284.38438438438436,2.34544103597473
284.68468468468467,2.419852486435997
284.984984984985,2.406364174154635
285.2852852852853,2.421574705184831
285.5855855855856,2.4007133899664885
285.8858858858859,2.381779753923953
286.1861861861862,2.3606394851029116
286.4864864864865,2.4918556018136084
286.78678678678676,2.4531017010640626
287.08708708708707,2.4982652789060777
287.3873873873874,2.473041865286311
287.6876876876877,2.4035886585399977
287.987987987988,2.428143946161826
288.2882882882883,2.4904495129260655
288.5885885885886,2.4274439636911542
288.8888888888889,2.39279685547652
289.1891891891892,2.4606155321255856
289.4894894894895,2.4022353301244364
289.7897897897898,2.4573436116313068
290.0900900900901,2.425735984229955
290.3903903903904,2.4436091917098937
290.6906906906907,2.4128923882617883
290.990990990991,2.4562242273109853
291.2912912912913,2.4349429867791454
291.5915915915916,2.499249082914762
291.8918918918919,2.413691846434733
292.1921921921922,2.4243612589573655
292.4924924924925,2.4364881300605146
292.7927927927928,2.4294549246398907
293.0930930930931,2.442087673374859
293.3933933933934,2.5069676105266625
293.6936936936937,2.3672185400739854
293.993993993994,2.392197654733111
294.2942942942943,2.4717139095645986
294.5945945945946,2.460167103301552
294.8948948948949,2.4296377503779816
295.1951951951952,2.4955850370240396
295.4954954954955,2.4845731108409614
295.7957957957958,2.4591000771374345
296.0960960960961,2.5238072608430104
296.3963963963964,2.4890063205248154
296.6966966966967,2.5556545539240596
296.996996996997,2.4222156504745636
297.2972972972973,2.528429990768768
297.5975975975976,2.4950366220507334
297.8978978978979,2.567614653636197
298.1981981981982,2.496536055002557
298.4984984984985,2.524217794412337
298.7987987987988,2.398108047172674
299.0990990990991,2.48802007889569
299.3993993993994,2.4942688154907335
299.6996996996997,2.478391700075899
300.0,2.4433886810227516
